"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","OC1","OD1","REM"
"04266099999","2019-01-05T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0049,1","-0120,1","10045,1","99999,9,10006,1",,,"SYN04204266 46/// /3218 11049 21120 30006 40045="
"04266099999","2019-01-05T01:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0051,1","-0118,1","10054,1","99999,9,10015,1",,,"SYN04204266 46/// /3215 11051 21118 30015 40054="
"04266099999","2019-01-05T02:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0063,1","-0095,1","10062,1","99999,9,10023,1",,,"SYN04204266 46/// /3215 11063 21095 30023 40062="
"04266099999","2019-01-05T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0057,1","-0106,1","10068,1","99999,9,10029,1",,,"SYN04204266 46/// /3006 11057 21106 30029 40068="
"04266099999","2019-01-05T04:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0052,1","-0139,1","10072,1","99999,9,10033,1",,,"SYN04204266 46/// /3111 11052 21139 30033 40072="
"04266099999","2019-01-05T05:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0055,1","-0112,1","10078,1","99999,9,10039,1",,,"SYN04204266 46/// /3106 11055 21112 30039 40078="
"04266099999","2019-01-05T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","280,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0054,1","-0130,1","10088,1","99999,9,10049,1",,,"SYN04204266 46/// /2804 11054 21130 30049 40088="
"04266099999","2019-01-05T07:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0052,1","-0142,1","10093,1","99999,9,10054,1",,,"SYN04204266 46/// /3104 11052 21142 30054 40093="
"04266099999","2019-01-05T08:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","030,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0055,1","-0142,1","10096,1","99999,9,10057,1",,,"SYN04204266 46/// /0302 11055 21142 30057 40096="
"04266099999","2019-01-05T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","130,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0050,1","-0156,1","10100,1","99999,9,10061,1",,,"SYN04204266 46/// /1302 11050 21156 30061 40100="
"04266099999","2019-01-05T10:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0048,1","-0131,1","10105,1","99999,9,10066,1",,,"SYN04204266 46/// /1007 11048 21131 30066 40105="
"04266099999","2019-01-05T11:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0047,1","-0106,1","10111,1","99999,9,10072,1",,,"SYN04204266 46/// /0813 11047 21106 30072 40111="
"04266099999","2019-01-05T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","070,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0046,1","-0109,1","10114,1","99999,9,10075,1",,,"SYN04204266 46/// /0714 11046 21109 30075 40114="
"04266099999","2019-01-05T13:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0050,1","-0099,1","10117,1","99999,9,10078,1",,,"SYN04204266 46/// /0814 11050 21099 30078 40117="
"04266099999","2019-01-05T14:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0051,1","-0108,1","10117,1","99999,9,10078,1",,,"SYN04204266 46/// /0918 11051 21108 30078 40117="
"04266099999","2019-01-05T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0057,1","-0120,1","10114,1","99999,9,10075,1",,,"SYN04204266 46/// /0822 11057 21120 30075 40114="
"04266099999","2019-01-05T16:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","070,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0064,1","-0124,1","10108,1","99999,9,10069,1",,,"SYN04204266 46/// /0724 11064 21124 30069 40108="
"04266099999","2019-01-05T17:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0061,1","-0112,1","10108,1","99999,9,10069,1",,,"SYN04204266 46/// /0826 11061 21112 30069 40108="
"04266099999","2019-01-05T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0049,1","-0097,1","10107,1","99999,9,10068,1",,,"SYN04204266 46/// /0827 11049 21097 30068 40107="
"04266099999","2019-01-05T19:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0144,1","99999,9,9,N","999999,9,9,9","-0047,1","-0100,1","10106,1","99999,9,10067,1",,,"SYN04204266 46/// /0928 11047 21100 30067 40106="
"04266099999","2019-01-05T20:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","070,1,N,0165,1","99999,9,9,N","999999,9,9,9","-0054,1","-0107,1","10102,1","99999,9,10063,1",,,"SYN04204266 46/// /0732 11054 21107 30063 40102="
"04266099999","2019-01-05T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0044,1","-0097,1","10098,1","99999,9,10059,1",,,"SYN04204266 46/// /0931 11044 21097 30059 40098="
"04266099999","2019-01-05T22:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","070,1,N,0170,1","99999,9,9,N","999999,9,9,9","-0050,1","-0109,1","10093,1","99999,9,10054,1",,,"SYN04204266 46/// /0733 11050 21109 30054 40093="
"04266099999","2019-01-05T23:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0039,1","-0095,1","10091,1","99999,9,10052,1",,,"SYN04204266 46/// /0831 11039 21095 30052 40091="
"04266099999","2019-01-06T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0035,1","-0101,1","10084,1","99999,9,10045,1",,,"SYN04204266 46/// /0831 11035 21101 30045 40084="
"04266099999","2019-01-06T01:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0170,1","99999,9,9,N","999999,9,9,9","-0045,1","-0082,1","10082,1","99999,9,10043,1",,,"SYN04204266 46/// /0933 11045 21082 30043 40082="
"04266099999","2019-01-06T02:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0165,1","99999,9,9,N","999999,9,9,9","-0045,1","-0077,1","10079,1","99999,9,10040,1",,"4,99,0227,1,999","SYN05204266 46/// /0932 11045 21077 30040 40079 333 91044="
"04266099999","2019-01-06T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0154,1","99999,9,9,N","999999,9,9,9","-0043,1","-0064,1","10073,1","99999,9,10034,1",,,"SYN04204266 46/// /0930 11043 21064 30034 40073="
"04266099999","2019-01-06T04:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0154,1","99999,9,9,N","999999,9,9,9","-0043,1","-0055,1","10068,1","99999,9,10029,1",,,"SYN04204266 46/// /0830 11043 21055 30029 40068="
"04266099999","2019-01-06T05:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0040,1","-0054,1","10064,1","99999,9,10025,1",,,"SYN04204266 46/// /0831 11040 21054 30025 40064="
"04266099999","2019-01-06T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0032,1","-0037,1","10065,1","99999,9,10026,1",,,"SYN04204266 46/// /0826 11032 21037 30026 40065="
"04266099999","2019-01-06T07:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0144,1","99999,9,9,N","999999,9,9,9","-0027,1","-0041,1","10061,1","99999,9,10022,1",,,"SYN04204266 46/// /0928 11027 21041 30022 40061="
"04266099999","2019-01-06T08:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0024,1","-0036,1","10059,1","99999,9,10020,1",,,"SYN04204266 46/// /0826 11024 21036 30020 40059="
"04266099999","2019-01-06T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0024,1","-0036,1","10055,1","99999,9,10016,1",,,"SYN04204266 46/// /0826 11024 21036 30016 40055="
"04266099999","2019-01-06T10:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0023,1","-0030,1","10057,1","99999,9,10018,1",,,"SYN04204266 46/// /0827 11023 21030 30018 40057="
"04266099999","2019-01-06T11:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0129,1","99999,9,9,N","999999,9,9,9","-0013,1","-0023,1","10057,1","99999,9,10018,1",,"4,99,0190,1,999","SYN05204266 46/// /0925 11013 21023 30018 40057 333 91037="
"04266099999","2019-01-06T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","110,1,N,0165,1","99999,9,9,N","999999,9,9,9","-0005,1","-0011,1","10061,1","99999,9,10022,1",,,"SYN04204266 46/// /1132 11005 21011 30022 40061="
"04266099999","2019-01-06T13:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","110,1,N,0165,1","99999,9,9,N","999999,9,9,9","-0003,1","-0009,1","10066,1","99999,9,10027,1",,,"SYN04204266 46/// /1132 11003 21009 30027 40066="
"04266099999","2019-01-06T14:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","170,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0005,1","-0006,1","10073,1","99999,9,10034,1",,,"SYN04204266 46/// /1720 11005 21006 30034 40073="
"04266099999","2019-01-06T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","230,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0005,1","-0006,1","10081,1","99999,9,10042,1",,,"SYN04204266 46/// /2307 11005 21006 30042 40081="
"04266099999","2019-01-06T16:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","240,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0018,1","-0022,1","10088,1","99999,9,10049,1",,,"SYN04204266 46/// /2421 11018 21022 30049 40088="
"04266099999","2019-01-06T17:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","220,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0020,1","-0028,1","10097,1","99999,9,10058,1",,,"SYN04204266 46/// /2215 11020 21028 30058 40097="
"04266099999","2019-01-06T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","210,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0010,1","-0037,1","10110,1","99999,9,10071,1",,,"SYN04204266 46/// /2114 11010 21037 30071 40110="
"04266099999","2019-01-06T19:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","210,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0025,1","-0037,1","10119,1","99999,9,10080,1",,,"SYN04204266 46/// /2103 11025 21037 30080 40119="
"04266099999","2019-01-06T20:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","150,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0009,1","-0037,1","10128,1","99999,9,10089,1",,,"SYN04204266 46/// /1508 11009 21037 30089 40128="
"04266099999","2019-01-06T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0002,1","-0032,1","10136,1","99999,9,10097,1",,,"SYN04204266 46/// /1412 11002 21032 30097 40136="
"04266099999","2019-01-06T22:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","230,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0008,1","-0033,1","10145,1","99999,9,10106,1",,,"SYN04204266 46/// /2314 11008 21033 30106 40145="
"04266099999","2019-01-06T23:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","170,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0013,1","-0020,1","10153,1","99999,9,10114,1",,,"SYN04204266 46/// /1706 11013 21020 30114 40153="
"04266099999","2019-01-07T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0013,1","-0030,1","10156,1","99999,9,10117,1",,,"SYN04204266 46/// /0813 11013 21030 30117 40156="
"04266099999","2019-01-07T01:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0009,1","-0032,1","10160,1","99999,9,10121,1",,,"SYN04204266 46/// /0811 11009 21032 30121 40160="
"04266099999","2019-01-07T02:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0012,1","-0032,1","10160,1","99999,9,10121,1",,,"SYN04204266 46/// /0818 11012 21032 30121 40160="
"04266099999","2019-01-07T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0012,1","-0039,1","10158,1","99999,9,10119,1",,,"SYN04204266 46/// /0817 11012 21039 30119 40158="
"04266099999","2019-01-07T04:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0013,1","-0036,1","10156,1","99999,9,10117,1",,,"SYN04204266 46/// /0815 11013 21036 30117 40156="
"04266099999","2019-01-07T05:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0012,1","-0045,1","10148,1","99999,9,10109,1",,,"SYN04204266 46/// /0915 11012 21045 30109 40148="
"04266099999","2019-01-07T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","070,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0022,1","-0052,1","10142,1","99999,9,10103,1",,,"SYN04204266 46/// /0718 11022 21052 30103 40142="
"04266099999","2019-01-07T07:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0018,1","-0046,1","10137,1","99999,9,10098,1",,,"SYN04204266 46/// /0820 11018 21046 30098 40137="
"04266099999","2019-01-07T08:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","060,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0019,1","-0052,1","10128,1","99999,9,10089,1",,,"SYN04204266 46/// /0618 11019 21052 30089 40128="
"04266099999","2019-01-07T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","070,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0019,1","-0042,1","10119,1","99999,9,10080,1",,,"SYN04204266 46/// /0719 11019 21042 30080 40119="
"04266099999","2019-01-07T10:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","060,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0021,1","-0029,1","10107,1","99999,9,10068,1",,,"SYN04204266 46/// /0624 11021 21029 30068 40107="
"04266099999","2019-01-07T11:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","060,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0019,1","-0026,1","10097,1","99999,9,10058,1",,,"SYN04204266 46/// /0624 11019 21026 30058 40097="
"04266099999","2019-01-07T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","060,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0015,1","-0029,1","10084,1","99999,9,10045,1",,,"SYN04204266 46/// /0626 11015 21029 30045 40084="
"04266099999","2019-01-07T13:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","060,1,N,0129,1","99999,9,9,N","999999,9,9,9","-0011,1","-0025,1","10069,1","99999,9,10030,1",,,"SYN04204266 46/// /0625 11011 21025 30030 40069="
"04266099999","2019-01-07T14:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","050,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0009,1","-0022,1","10042,1","99999,9,10004,1",,,"SYN04204266 46/// /0526 11009 21022 30004 40042="
"04266099999","2019-01-07T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","060,1,N,0134,1","99999,9,9,N","999999,9,9,9","+0004,1","-0021,1","10018,1","99999,9,09980,1",,,"SYN04204266 46/// /0626 10004 21021 39980 40018="
"04266099999","2019-01-07T16:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","070,1,N,0144,1","99999,9,9,N","999999,9,9,9","+0013,1","-0021,1","09990,1","99999,9,09952,1",,,"SYN04204266 46/// /0728 10013 21021 39952 49990="
"04266099999","2019-01-07T17:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0134,1","99999,9,9,N","999999,9,9,9","+0018,1","-0015,1","09977,1","99999,9,09939,1",,,"SYN04204266 46/// /0926 10018 21015 39939 49977="
"04266099999","2019-01-07T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0160,1","99999,9,9,N","999999,9,9,9","+0014,1","-0002,1","09959,1","99999,9,09921,1",,,"SYN04204266 46/// /0931 10014 21002 39921 49959="
"04266099999","2019-01-07T19:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0170,1","99999,9,9,N","999999,9,9,9","+0022,1","+0003,1","09956,1","99999,9,09918,1",,"4,99,0227,1,999","SYN05204266 46/// /0933 10022 20003 39918 49956 333 91044="
"04266099999","2019-01-07T20:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0175,1","99999,9,9,N","999999,9,9,9","+0018,1","+0005,1","09959,1","99999,9,09921,1",,"4,99,0257,1,999","SYN05204266 46/// /1034 10018 20005 39921 49959 333 91050="
"04266099999","2019-01-07T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","110,1,N,0170,1","99999,9,9,N","999999,9,9,9","+0018,1","+0011,1","09961,1","99999,9,09923,1",,,"SYN04204266 46/// /1133 10018 20011 39923 49961="
"04266099999","2019-01-07T22:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","110,1,N,0170,1","99999,9,9,N","999999,9,9,9","+0020,1","+0011,1","09962,1","99999,9,09924,1",,,"SYN04204266 46/// /1133 10020 20011 39924 49962="
"04266099999","2019-01-07T23:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","110,1,N,0175,1","99999,9,9,N","999999,9,9,9","+0022,1","+0013,1","09962,1","99999,9,09924,1",,,"SYN04204266 46/// /1134 10022 20013 39924 49962="
"04266099999","2019-01-08T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","130,1,N,0139,1","99999,9,9,N","999999,9,9,9","+0025,1","+0004,1","09960,1","99999,9,09922,1",,,"SYN04204266 46/// /1327 10025 20004 39922 49960="
"04266099999","2019-01-08T01:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","140,1,N,0206,1","99999,9,9,N","999999,9,9,9","+0023,1","+0014,1","09967,1","99999,9,09929,1",,,"SYN04204266 46/// /1440 10023 20014 39929 49967="
"04266099999","2019-01-08T02:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","130,1,N,0180,1","99999,9,9,N","999999,9,9,9","+0026,1","+0016,1","09971,1","99999,9,09933,1",,,"SYN04204266 46/// /1335 10026 20016 39933 49971="
"04266099999","2019-01-08T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","130,1,N,0160,1","99999,9,9,N","999999,9,9,9","+0022,1","+0016,1","09977,1","99999,9,09939,1",,"4,99,0221,1,999","SYN05204266 46/// /1331 10022 20016 39939 49977 333 91043="
"04266099999","2019-01-08T04:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","150,1,N,0139,1","99999,9,9,N","999999,9,9,9","+0020,1","+0016,1","09979,1","99999,9,09941,1",,,"SYN04204266 46/// /1527 10020 20016 39941 49979="
"04266099999","2019-01-08T05:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","150,1,N,0144,1","99999,9,9,N","999999,9,9,9","+0019,1","+0016,1","09983,1","99999,9,09945,1",,,"SYN04204266 46/// /1528 10019 20016 39945 49983="
"04266099999","2019-01-08T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","140,1,N,0196,1","99999,9,9,N","999999,9,9,9","+0024,1","+0014,1","09979,1","99999,9,09941,1",,,"SYN04204266 46/// /1438 10024 20014 39941 49979="
"04266099999","2019-01-08T07:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","140,1,N,0154,1","99999,9,9,N","999999,9,9,9","+0023,1","+0011,1","09979,1","99999,9,09941,1",,,"SYN04204266 46/// /1430 10023 20011 39941 49979="
"04266099999","2019-01-08T08:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","140,1,N,0165,1","99999,9,9,N","999999,9,9,9","+0025,1","+0009,1","09979,1","99999,9,09941,1",,,"SYN04204266 46/// /1432 10025 20009 39941 49979="
"04266099999","2019-01-08T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","140,1,N,0165,1","99999,9,9,N","999999,9,9,9","+0023,1","+0008,1","09982,1","99999,9,09944,1",,,"SYN04204266 46/// /1432 10023 20008 39944 49982="
